# Wall heat-flux
# Time        	patch         	min           	max           	integral      
124           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
124           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
124           	oil_to_sphere	8.212381e+03	9.520091e+03	2.508784e+01
126           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
126           	minX	0.000000e+00	0.000000e+00	0.000000e+00
126           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
126           	minY	0.000000e+00	0.000000e+00	0.000000e+00
126           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
126           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
126           	oil_to_sphere	8.025377e+03	9.336598e+03	2.456944e+01
128           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
128           	minX	0.000000e+00	0.000000e+00	0.000000e+00
128           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
128           	minY	0.000000e+00	0.000000e+00	0.000000e+00
128           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
128           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
128           	oil_to_sphere	7.841476e+03	9.156154e+03	2.405965e+01
130           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
130           	minX	0.000000e+00	0.000000e+00	0.000000e+00
130           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
130           	minY	0.000000e+00	0.000000e+00	0.000000e+00
130           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
130           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
130           	oil_to_sphere	7.660655e+03	8.978739e+03	2.355842e+01
132           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
132           	minX	0.000000e+00	0.000000e+00	0.000000e+00
132           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
132           	minY	0.000000e+00	0.000000e+00	0.000000e+00
132           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
132           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
132           	oil_to_sphere	7.482894e+03	8.804330e+03	2.306566e+01
134           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
134           	minX	0.000000e+00	0.000000e+00	0.000000e+00
134           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
134           	minY	0.000000e+00	0.000000e+00	0.000000e+00
134           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
134           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
134           	oil_to_sphere	7.308167e+03	8.632903e+03	2.258133e+01
136           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
136           	minX	0.000000e+00	0.000000e+00	0.000000e+00
136           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
136           	minY	0.000000e+00	0.000000e+00	0.000000e+00
136           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
136           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
136           	oil_to_sphere	7.136435e+03	8.464418e+03	2.210531e+01
138           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
138           	minX	0.000000e+00	0.000000e+00	0.000000e+00
138           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
138           	minY	0.000000e+00	0.000000e+00	0.000000e+00
138           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
138           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
138           	oil_to_sphere	6.967707e+03	8.298884e+03	2.163762e+01
140           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
140           	minX	0.000000e+00	0.000000e+00	0.000000e+00
140           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
140           	minY	0.000000e+00	0.000000e+00	0.000000e+00
140           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
140           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
140           	oil_to_sphere	6.801938e+03	8.136259e+03	2.117814e+01
142           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
142           	minX	0.000000e+00	0.000000e+00	0.000000e+00
142           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
142           	minY	0.000000e+00	0.000000e+00	0.000000e+00
142           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
142           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
142           	oil_to_sphere	6.639102e+03	7.976515e+03	2.072679e+01
144           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
144           	minX	0.000000e+00	0.000000e+00	0.000000e+00
144           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
144           	minY	0.000000e+00	0.000000e+00	0.000000e+00
144           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
144           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
144           	oil_to_sphere	6.479172e+03	7.819625e+03	2.028351e+01
146           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
146           	minX	0.000000e+00	0.000000e+00	0.000000e+00
146           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
146           	minY	0.000000e+00	0.000000e+00	0.000000e+00
146           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
146           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
146           	oil_to_sphere	6.322119e+03	7.665960e+03	1.984820e+01
148           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
148           	minX	0.000000e+00	0.000000e+00	0.000000e+00
148           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
148           	minY	0.000000e+00	0.000000e+00	0.000000e+00
148           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
148           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
148           	oil_to_sphere	6.167913e+03	7.515575e+03	1.942079e+01
150           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
150           	minX	0.000000e+00	0.000000e+00	0.000000e+00
150           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
150           	minY	0.000000e+00	0.000000e+00	0.000000e+00
150           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
150           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
150           	oil_to_sphere	6.016525e+03	7.367940e+03	1.900120e+01
152           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
152           	minX	0.000000e+00	0.000000e+00	0.000000e+00
152           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
152           	minY	0.000000e+00	0.000000e+00	0.000000e+00
152           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
152           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
152           	oil_to_sphere	5.867924e+03	7.223027e+03	1.858934e+01
154           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
154           	minX	0.000000e+00	0.000000e+00	0.000000e+00
154           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
154           	minY	0.000000e+00	0.000000e+00	0.000000e+00
154           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
154           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
154           	oil_to_sphere	5.722080e+03	7.080805e+03	1.818512e+01
156           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
156           	minX	0.000000e+00	0.000000e+00	0.000000e+00
156           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
156           	minY	0.000000e+00	0.000000e+00	0.000000e+00
156           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
156           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
156           	oil_to_sphere	5.578961e+03	6.941243e+03	1.778846e+01
158           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
158           	minX	0.000000e+00	0.000000e+00	0.000000e+00
158           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
158           	minY	0.000000e+00	0.000000e+00	0.000000e+00
158           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
158           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
158           	oil_to_sphere	5.438535e+03	6.804309e+03	1.739926e+01
160           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
160           	minX	0.000000e+00	0.000000e+00	0.000000e+00
160           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
160           	minY	0.000000e+00	0.000000e+00	0.000000e+00
160           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
160           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
160           	oil_to_sphere	5.300769e+03	6.669973e+03	1.701745e+01
162           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
162           	minX	0.000000e+00	0.000000e+00	0.000000e+00
162           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
162           	minY	0.000000e+00	0.000000e+00	0.000000e+00
162           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
162           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
162           	oil_to_sphere	5.165630e+03	6.538201e+03	1.664292e+01
164           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
164           	minX	0.000000e+00	0.000000e+00	0.000000e+00
164           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
164           	minY	0.000000e+00	0.000000e+00	0.000000e+00
164           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
164           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
164           	oil_to_sphere	5.033086e+03	6.408961e+03	1.627558e+01
166           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
166           	minX	0.000000e+00	0.000000e+00	0.000000e+00
166           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
166           	minY	0.000000e+00	0.000000e+00	0.000000e+00
166           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
166           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
166           	oil_to_sphere	4.903104e+03	6.282392e+03	1.591534e+01
168           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
168           	minX	0.000000e+00	0.000000e+00	0.000000e+00
168           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
168           	minY	0.000000e+00	0.000000e+00	0.000000e+00
168           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
168           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
168           	oil_to_sphere	4.775648e+03	6.158508e+03	1.556211e+01
170           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
170           	minX	0.000000e+00	0.000000e+00	0.000000e+00
170           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
170           	minY	0.000000e+00	0.000000e+00	0.000000e+00
170           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
170           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
170           	oil_to_sphere	4.650685e+03	6.037049e+03	1.521580e+01
172           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
172           	minX	0.000000e+00	0.000000e+00	0.000000e+00
172           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
172           	minY	0.000000e+00	0.000000e+00	0.000000e+00
172           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
172           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
172           	oil_to_sphere	4.528182e+03	5.917982e+03	1.487630e+01
174           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
174           	minX	0.000000e+00	0.000000e+00	0.000000e+00
174           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
174           	minY	0.000000e+00	0.000000e+00	0.000000e+00
174           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
174           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
174           	oil_to_sphere	4.408103e+03	5.801273e+03	1.454352e+01
176           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
176           	minX	0.000000e+00	0.000000e+00	0.000000e+00
176           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
176           	minY	0.000000e+00	0.000000e+00	0.000000e+00
176           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
176           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
176           	oil_to_sphere	4.290414e+03	5.686889e+03	1.421737e+01
178           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
178           	minX	0.000000e+00	0.000000e+00	0.000000e+00
178           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
178           	minY	0.000000e+00	0.000000e+00	0.000000e+00
178           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
178           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
178           	oil_to_sphere	4.175081e+03	5.574796e+03	1.389776e+01
180           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
180           	minX	0.000000e+00	0.000000e+00	0.000000e+00
180           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
180           	minY	0.000000e+00	0.000000e+00	0.000000e+00
180           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
180           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
180           	oil_to_sphere	4.062057e+03	5.464948e+03	1.358454e+01
182           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
182           	minX	0.000000e+00	0.000000e+00	0.000000e+00
182           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
182           	minY	0.000000e+00	0.000000e+00	0.000000e+00
182           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
182           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
182           	oil_to_sphere	3.951331e+03	5.357335e+03	1.327769e+01
184           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
184           	minX	0.000000e+00	0.000000e+00	0.000000e+00
184           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
184           	minY	0.000000e+00	0.000000e+00	0.000000e+00
184           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
184           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
184           	oil_to_sphere	3.842856e+03	5.251912e+03	1.297708e+01
186           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
186           	minX	0.000000e+00	0.000000e+00	0.000000e+00
186           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
186           	minY	0.000000e+00	0.000000e+00	0.000000e+00
186           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
186           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
186           	oil_to_sphere	3.736597e+03	5.148645e+03	1.268262e+01
188           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
188           	minX	0.000000e+00	0.000000e+00	0.000000e+00
188           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
188           	minY	0.000000e+00	0.000000e+00	0.000000e+00
188           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
188           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
188           	oil_to_sphere	3.632521e+03	5.047499e+03	1.239421e+01
190           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
190           	minX	0.000000e+00	0.000000e+00	0.000000e+00
190           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
190           	minY	0.000000e+00	0.000000e+00	0.000000e+00
190           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
190           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
190           	oil_to_sphere	3.530592e+03	4.948441e+03	1.211175e+01
192           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
192           	minX	0.000000e+00	0.000000e+00	0.000000e+00
192           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
192           	minY	0.000000e+00	0.000000e+00	0.000000e+00
192           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
192           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
192           	oil_to_sphere	3.430776e+03	4.851438e+03	1.183514e+01
194           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
194           	minX	0.000000e+00	0.000000e+00	0.000000e+00
194           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
194           	minY	0.000000e+00	0.000000e+00	0.000000e+00
194           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
194           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
194           	oil_to_sphere	3.333038e+03	4.756456e+03	1.156430e+01
196           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
196           	minX	0.000000e+00	0.000000e+00	0.000000e+00
196           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
196           	minY	0.000000e+00	0.000000e+00	0.000000e+00
196           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
196           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
196           	oil_to_sphere	3.237345e+03	4.663461e+03	1.129913e+01
198           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
198           	minX	0.000000e+00	0.000000e+00	0.000000e+00
198           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
198           	minY	0.000000e+00	0.000000e+00	0.000000e+00
198           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
198           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
198           	oil_to_sphere	3.143661e+03	4.572420e+03	1.103952e+01
200           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
200           	minX	0.000000e+00	0.000000e+00	0.000000e+00
200           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
200           	minY	0.000000e+00	0.000000e+00	0.000000e+00
200           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
200           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
200           	oil_to_sphere	3.051954e+03	4.483301e+03	1.078539e+01
202           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
202           	minX	0.000000e+00	0.000000e+00	0.000000e+00
202           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
202           	minY	0.000000e+00	0.000000e+00	0.000000e+00
202           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
202           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
202           	oil_to_sphere	2.962189e+03	4.396070e+03	1.053665e+01
204           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
204           	minX	0.000000e+00	0.000000e+00	0.000000e+00
204           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
204           	minY	0.000000e+00	0.000000e+00	0.000000e+00
204           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
204           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
204           	oil_to_sphere	2.874333e+03	4.310695e+03	1.029320e+01
206           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
206           	minX	0.000000e+00	0.000000e+00	0.000000e+00
206           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
206           	minY	0.000000e+00	0.000000e+00	0.000000e+00
206           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
206           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
206           	oil_to_sphere	2.788352e+03	4.227144e+03	1.005494e+01
208           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
208           	minX	0.000000e+00	0.000000e+00	0.000000e+00
208           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
208           	minY	0.000000e+00	0.000000e+00	0.000000e+00
208           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
208           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
208           	oil_to_sphere	2.704214e+03	4.145384e+03	9.821794e+00
210           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
210           	minX	0.000000e+00	0.000000e+00	0.000000e+00
210           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
210           	minY	0.000000e+00	0.000000e+00	0.000000e+00
210           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
210           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
210           	oil_to_sphere	2.621886e+03	4.065383e+03	9.593663e+00
212           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
212           	minX	0.000000e+00	0.000000e+00	0.000000e+00
212           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
212           	minY	0.000000e+00	0.000000e+00	0.000000e+00
212           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
212           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
212           	oil_to_sphere	2.541335e+03	3.987109e+03	9.370458e+00
214           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
214           	minX	0.000000e+00	0.000000e+00	0.000000e+00
214           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
214           	minY	0.000000e+00	0.000000e+00	0.000000e+00
214           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
214           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
214           	oil_to_sphere	2.462529e+03	3.910533e+03	9.152089e+00
216           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
216           	minX	0.000000e+00	0.000000e+00	0.000000e+00
216           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
216           	minY	0.000000e+00	0.000000e+00	0.000000e+00
216           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
216           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
216           	oil_to_sphere	2.385437e+03	3.835621e+03	8.938468e+00
218           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
218           	minX	0.000000e+00	0.000000e+00	0.000000e+00
218           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
218           	minY	0.000000e+00	0.000000e+00	0.000000e+00
218           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
218           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
218           	oil_to_sphere	2.310025e+03	3.762344e+03	8.729509e+00
220           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
220           	minX	0.000000e+00	0.000000e+00	0.000000e+00
220           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
220           	minY	0.000000e+00	0.000000e+00	0.000000e+00
220           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
220           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
220           	oil_to_sphere	2.236265e+03	3.690672e+03	8.525122e+00
222           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
222           	minX	0.000000e+00	0.000000e+00	0.000000e+00
222           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
222           	minY	0.000000e+00	0.000000e+00	0.000000e+00
222           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
222           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
222           	oil_to_sphere	2.164123e+03	3.620573e+03	8.325224e+00
224           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
224           	minX	0.000000e+00	0.000000e+00	0.000000e+00
224           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
224           	minY	0.000000e+00	0.000000e+00	0.000000e+00
224           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
224           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
224           	oil_to_sphere	2.093571e+03	3.552019e+03	8.129730e+00
226           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
226           	minX	0.000000e+00	0.000000e+00	0.000000e+00
226           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
226           	minY	0.000000e+00	0.000000e+00	0.000000e+00
226           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
226           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
226           	oil_to_sphere	2.024576e+03	3.484979e+03	7.938554e+00
228           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
228           	minX	0.000000e+00	0.000000e+00	0.000000e+00
228           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
228           	minY	0.000000e+00	0.000000e+00	0.000000e+00
228           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
228           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
228           	oil_to_sphere	1.957111e+03	3.419426e+03	7.751615e+00
230           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
230           	minX	0.000000e+00	0.000000e+00	0.000000e+00
230           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
230           	minY	0.000000e+00	0.000000e+00	0.000000e+00
230           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
230           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
230           	oil_to_sphere	1.891145e+03	3.355329e+03	7.568830e+00
232           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
232           	minX	0.000000e+00	0.000000e+00	0.000000e+00
232           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
232           	minY	0.000000e+00	0.000000e+00	0.000000e+00
232           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
232           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
232           	oil_to_sphere	1.826649e+03	3.292661e+03	7.390120e+00
234           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
234           	minX	0.000000e+00	0.000000e+00	0.000000e+00
234           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
234           	minY	0.000000e+00	0.000000e+00	0.000000e+00
234           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
234           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
234           	oil_to_sphere	1.763594e+03	3.231394e+03	7.215403e+00
236           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
236           	minX	0.000000e+00	0.000000e+00	0.000000e+00
236           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
236           	minY	0.000000e+00	0.000000e+00	0.000000e+00
236           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
236           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
236           	oil_to_sphere	1.701951e+03	3.171500e+03	7.044601e+00
238           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
238           	minX	0.000000e+00	0.000000e+00	0.000000e+00
238           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
238           	minY	0.000000e+00	0.000000e+00	0.000000e+00
238           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
238           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
238           	oil_to_sphere	1.641694e+03	3.112952e+03	6.877637e+00
240           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
240           	minX	0.000000e+00	0.000000e+00	0.000000e+00
240           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
240           	minY	0.000000e+00	0.000000e+00	0.000000e+00
240           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
240           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
240           	oil_to_sphere	1.582793e+03	3.055723e+03	6.714433e+00
242           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
242           	minX	0.000000e+00	0.000000e+00	0.000000e+00
242           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
242           	minY	0.000000e+00	0.000000e+00	0.000000e+00
242           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
242           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
242           	oil_to_sphere	1.525223e+03	2.999786e+03	6.554915e+00
244           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
244           	minX	0.000000e+00	0.000000e+00	0.000000e+00
244           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
244           	minY	0.000000e+00	0.000000e+00	0.000000e+00
244           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
244           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
244           	oil_to_sphere	1.468955e+03	2.945115e+03	6.399008e+00
246           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
246           	minX	0.000000e+00	0.000000e+00	0.000000e+00
246           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
246           	minY	0.000000e+00	0.000000e+00	0.000000e+00
246           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
246           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
246           	oil_to_sphere	1.413964e+03	2.891686e+03	6.246639e+00
248           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
248           	minX	0.000000e+00	0.000000e+00	0.000000e+00
248           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
248           	minY	0.000000e+00	0.000000e+00	0.000000e+00
248           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
248           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
248           	oil_to_sphere	1.360224e+03	2.839471e+03	6.097734e+00
250           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
250           	minX	0.000000e+00	0.000000e+00	0.000000e+00
250           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
250           	minY	0.000000e+00	0.000000e+00	0.000000e+00
250           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
