# Wall heat-flux
# Time        	patch         	min           	max           	integral      
80            	minX	0.000000e+00	0.000000e+00	0.000000e+00
80            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
80            	minY	0.000000e+00	0.000000e+00	0.000000e+00
80            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
80            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
80            	oil_to_sphere	6.247575e+03	2.082858e+04	3.260216e+01
85            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
85            	minX	0.000000e+00	0.000000e+00	0.000000e+00
85            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
85            	minY	0.000000e+00	0.000000e+00	0.000000e+00
85            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
85            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
85            	oil_to_sphere	6.123928e+03	2.041312e+04	3.195237e+01
90            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
90            	minX	0.000000e+00	0.000000e+00	0.000000e+00
90            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
90            	minY	0.000000e+00	0.000000e+00	0.000000e+00
90            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
90            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
90            	oil_to_sphere	6.000897e+03	1.999988e+04	3.130604e+01
95            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
95            	minX	0.000000e+00	0.000000e+00	0.000000e+00
95            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
95            	minY	0.000000e+00	0.000000e+00	0.000000e+00
95            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
95            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
95            	oil_to_sphere	5.878614e+03	1.958924e+04	3.066374e+01
100           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
100           	minX	0.000000e+00	0.000000e+00	0.000000e+00
100           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
100           	minY	0.000000e+00	0.000000e+00	0.000000e+00
100           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
100           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
100           	oil_to_sphere	5.757180e+03	1.918148e+04	3.002592e+01
105           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
105           	minX	0.000000e+00	0.000000e+00	0.000000e+00
105           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
105           	minY	0.000000e+00	0.000000e+00	0.000000e+00
105           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
105           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
105           	oil_to_sphere	5.636683e+03	1.877687e+04	2.939310e+01
110           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
110           	minX	0.000000e+00	0.000000e+00	0.000000e+00
110           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
110           	minY	0.000000e+00	0.000000e+00	0.000000e+00
110           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
110           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
110           	oil_to_sphere	5.517195e+03	1.837562e+04	2.876559e+01
115           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
115           	minX	0.000000e+00	0.000000e+00	0.000000e+00
115           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
115           	minY	0.000000e+00	0.000000e+00	0.000000e+00
115           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
115           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
115           	oil_to_sphere	5.398744e+03	1.797793e+04	2.814360e+01
120           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
120           	minX	0.000000e+00	0.000000e+00	0.000000e+00
120           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
120           	minY	0.000000e+00	0.000000e+00	0.000000e+00
120           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
120           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
120           	oil_to_sphere	5.281425e+03	1.758408e+04	2.752759e+01
125           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
125           	minX	0.000000e+00	0.000000e+00	0.000000e+00
125           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
125           	minY	0.000000e+00	0.000000e+00	0.000000e+00
125           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
125           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
125           	oil_to_sphere	5.165305e+03	1.719418e+04	2.691778e+01
130           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
130           	minX	0.000000e+00	0.000000e+00	0.000000e+00
130           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
130           	minY	0.000000e+00	0.000000e+00	0.000000e+00
130           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
130           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
130           	oil_to_sphere	5.050450e+03	1.680842e+04	2.631450e+01
135           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
135           	minX	0.000000e+00	0.000000e+00	0.000000e+00
135           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
135           	minY	0.000000e+00	0.000000e+00	0.000000e+00
135           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
135           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
135           	oil_to_sphere	4.936895e+03	1.642698e+04	2.571803e+01
140           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
140           	minX	0.000000e+00	0.000000e+00	0.000000e+00
140           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
140           	minY	0.000000e+00	0.000000e+00	0.000000e+00
140           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
140           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
140           	oil_to_sphere	4.824643e+03	1.604998e+04	2.512853e+01
145           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
145           	minX	0.000000e+00	0.000000e+00	0.000000e+00
145           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
145           	minY	0.000000e+00	0.000000e+00	0.000000e+00
145           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
145           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
145           	oil_to_sphere	4.713714e+03	1.567756e+04	2.454635e+01
150           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
150           	minX	0.000000e+00	0.000000e+00	0.000000e+00
150           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
150           	minY	0.000000e+00	0.000000e+00	0.000000e+00
150           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
150           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
150           	oil_to_sphere	4.604108e+03	1.530981e+04	2.397163e+01
155           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
155           	minX	0.000000e+00	0.000000e+00	0.000000e+00
155           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
155           	minY	0.000000e+00	0.000000e+00	0.000000e+00
155           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
155           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
155           	oil_to_sphere	4.495913e+03	1.494666e+04	2.340463e+01
160           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
160           	minX	0.000000e+00	0.000000e+00	0.000000e+00
160           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
160           	minY	0.000000e+00	0.000000e+00	0.000000e+00
160           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
160           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
160           	oil_to_sphere	4.389184e+03	1.458844e+04	2.284550e+01
165           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
165           	minX	0.000000e+00	0.000000e+00	0.000000e+00
165           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
165           	minY	0.000000e+00	0.000000e+00	0.000000e+00
165           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
165           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
